0
12;199023,0.125945,0.0375122,0.53216,0.282256,0.0135074,0.00801292,0.00444272,0.00216181,0.00089895,0.000606076,1.30689e-05
23;173170,0.0934941,0.135926,0.387804,0.207975,0.0742147,0.0945071,0.013972,0.009143,0.00653684,0.00607855,0.00117713
11;507524,0.0991858,0.144689,0.411802,0.221057,0.0664702,0.0530798,0.01631,0.00944257,0.00499741,0.00371579,0.000175378
10;155203,0.106474,0.118659,0.444252,0.237692,0.0521493,0.0380546,0.0135671,0.00752788,0.00376415,0.0027199,8.70782e-05
14;472485,0.122629,0.0507276,0.517248,0.274674,0.0204954,0.0132501,0.00621141,0.00314232,0.00135126,0.00097577,2.62243e-05
27;108631,0.100292,0.12456,0.417676,0.223246,0.0650566,0.0648619,0.013393,0.00890664,0.00520756,0.00430729,0.000415833
138
4;211498,0.0971965,0.158234,0.399371,0.20991,0.0729515,0.0582657,0.01788,0.0105183,0.00551834,0.00407064,0.00018449
3;584361,0.0936356,0.159112,0.384361,0.201801,0.0817758,0.0743021,0.0171095,0.0116814,0.00637112,0.00501227,0.000325953
26;32689,0.124267,0.0510194,0.520202,0.269818,0.020406,0.0133083,0.00635605,0.00295505,0.00133806,0.000979144,2.81278e-05
28;3.12036e+06,0.0879444,0.13781,0.359978,0.188361,0.0876835,0.13004,0.0102031,0.0111977,0.00814123,0.00818326,0.00207811
20;208711,0.102473,0.107038,0.424438,0.221213,0.0619839,0.0778472,0.0112247,0.00816223,0.00539899,0.00500652,0.00100257
15;106317,0.107513,0.0983909,0.446273,0.232262,0.0530134,0.0586972,0.0105746,0.00703594,0.00424469,0.00385075,0.000641847
21;129752,0.110312,0.0965087,0.458398,0.238473,0.048422,0.0448681,0.0102293,0.0067528,0.00372991,0.00301846,0.000229526
29;619087,0.0868227,0.155617,0.355303,0.185672,0.0961086,0.113172,0.012682,0.0124279,0.00830225,0.00730483,0.000989239
17;424830,0.112655,0.0720652,0.469139,0.243556,0.0426186,0.0563233,0.00716485,0.0054872,0.00349953,0.00364336,0.0010611
31;599589,0.0842156,0.151042,0.3446,0.179868,0.101342,0.130651,0.0128018,0.0131773,0.0090777,0.00828145,0.00135712
25;114081,0.115047,0.0924451,0.478351,0.249321,0.0377379,0.0252483,0.0100497,0.00572002,0.00264791,0.0018496,4.71177e-05
24;87675,0.135112,0.00133635,0.569426,0.293853,0.000222714,4.38242e-05,0.000223508,4.74659e-05,8.04289e-06,5.1409e-06,7.80106e-09
22;1.05466e+06,0.0928876,0.13815,0.381983,0.200245,0.0759479,0.104156,0.0137759,0.00959181,0.00686163,0.00663088,0.00144624
13;188937,0.0776085,0.177754,0.31582,0.165319,0.118175,0.136507,0.0157515,0.0146716,0.0104993,0.00881691,0.000984504
9;311908,0.0810517,0.173893,0.33018,0.172933,0.110307,0.123605,0.0149593,0.0146354,0.00943317,0.00803113,0.000935102
6;149960,0.133889,0.008509,0.563716,0.291196,0.00202794,0.000602425,0.00119233,0.000365067,9.7777e-05,5.90795e-05,2.17011e-07
34;114434,0.131869,0.0188977,0.554471,0.286781,0.00553215,0.00225203,0.00271732,0.000938147,0.000320614,0.000196042,1.54532e-06
30;168493,0.105389,0.115267,0.436515,0.227528,0.0584822,0.0532182,0.0121619,0.00801315,0.00459713,0.00360084,0.000228126
5;592163,0.0965831,0.146627,0.397401,0.208145,0.075545,0.070934,0.0153989,0.0105821,0.00592677,0.00476408,0.000363753
7;1.60595e+06,0.0806896,0.153556,0.329494,0.172169,0.107416,0.147384,0.0132806,0.0131682,0.00981996,0.00929093,0.00178826
19;169884,0.107382,0.107847,0.445393,0.23195,0.0545422,0.0495329,0.0113966,0.00755506,0.00426858,0.00335302,0.000217944
2;139757,0.0965895,0.152251,0.39719,0.208316,0.0753786,0.0657883,0.0165996,0.0107573,0.00576635,0.00448561,0.000251102
1;1.2258e+06,0.0757973,0.154138,0.308636,0.161542,0.116046,0.173004,0.0137556,0.0139872,0.0104653,0.0108366,0.00238802
18;147977,0.0893895,0.15882,0.366156,0.191361,0.0930351,0.094962,0.0133134,0.0119678,0.00769653,0.00627583,0.000479449
33;83441,0.130759,0.0242547,0.549391,0.284321,0.00756077,0.00342765,0.00330014,0.00113913,0.000455659,0.000285687,2.76867e-06
16;212719,0.106019,0.107564,0.439574,0.228994,0.0560269,0.0579947,0.0115388,0.00753427,0.00444594,0.0038285,0.000442118
32;712402,0.0809862,0.154529,0.330729,0.172761,0.107606,0.144283,0.0131891,0.0134328,0.00967406,0.00910562,0.00163916
8;130964,0.106576,0.109764,0.441791,0.230282,0.0550637,0.0529751,0.0120129,0.00756273,0.0043317,0.00354889,0.000352375
12;199023,0.127035,0.040044,0.532546,0.275938,0.0147763,0.00898759,0.00485257,0.00232078,0.000984595,0.000673414,1.52177e-05
23;173170,0.0929708,0.14052,0.382272,0.20041,0.0766323,0.100747,0.0141912,0.00960056,0.00681416,0.0064479,0.00130507
11;507524,0.0983183,0.151566,0.404511,0.212307,0.0708731,0.0583771,0.0170329,0.0101558,0.00542176,0.00404698,0.000202001
10;155203,0.10606,0.124962,0.438697,0.229428,0.0558473,0.0420256,0.014299,0.00799587,0.00403802,0.00297975,0.000101403
14;472485,0.123434,0.0542381,0.516476,0.267967,0.0220906,0.0147158,0.00669363,0.00318312,0.00148572,0.00107794,3.05709e-05
27;108631,0.0998609,0.129013,0.412342,0.215388,0.0686294,0.070136,0.0138751,0.0094235,0.00552696,0.00463125,0.000471919
139
4;211498,0.0960924,0.165227,0.391447,0.200898,0.0778167,0.0640849,0.0181747,0.0111821,0.0059535,0.0044341,0.000212103
3;584361,0.0933107,0.160981,0.379714,0.194229,0.0854468,0.0808984,0.0127687,0.0109008,0.00682259,0.00541953,0.000374168
26;32689,0.125028,0.0546764,0.519538,0.262923,0.0219912,0.0147621,0.00681919,0.00316223,0.00147529,0.00108087,3.25992e-05
28;3.12036e+06,0.0878436,0.136643,0.356947,0.182086,0.0904605,0.1374,0.0103716,0.0115421,0.00833001,0.00861959,0.00228887
20;208711,0.102351,0.111019,0.420726,0.21402,0.0635386,0.0830308,0.011517,0.00753808,0.00567512,0.00531509,0.00111229
15;106317,0.107515,0.102,0.442922,0.224945,0.0556741,0.06283,0.0109999,0.00739234,0.00446787,0.00411472,0.000716265
21;129752,0.110364,0.1002,0.455209,0.23104,0.0511886,0.0487395,0.0107195,0.00702859,0.00402083,0.00325966,0.000261503
29;619087,0.0862667,0.155686,0.35054,0.178583,0.0997906,0.121349,0.0129625,0.0128961,0.00873622,0.00778329,0.00111086
17;424830,0.113208,0.0739038,0.468083,0.237064,0.044317,0.0595687,0.00743427,0.00559691,0.0036865,0.00385558,0.00115981
31;599589,0.0836337,0.150966,0.339791,0.17296,0.104558,0.139306,0.0130167,0.0130963,0.00937597,0.00878586,0.00151438
25;114081,0.115175,0.0973054,0.475213,0.241659,0.0404917,0.0281181,0.0107093,0.005849,0.00290719,0.00203768,5.48414e-05
24;87675,0.136883,0.00154312,0.572898,0.288347,0.000268664,5.36074e-05,0.000263629,5.68541e-05,9.79245e-06,6.2529e-06,9.21943e-09
22;1.05466e+06,0.0923448,0.14209,0.376692,0.192776,0.0784259,0.110662,0.0139851,0.0100494,0.0071942,0.00700886,0.00159128
13;188937,0.0765313,0.17867,0.309091,0.157812,0.121617,0.146874,0.0159065,0.0149942,0.0109642,0.00940519,0.00111229
9;311908,0.0800965,0.174691,0.32389,0.165427,0.11425,0.133066,0.0153027,0.0145082,0.010017,0.00858034,0.00105481
6;149960,0.135505,0.00941377,0.566521,0.285445,0.00233205,0.000714205,0.001331,0.000426219,0.000111991,6.91989e-05,2.58853e-07
34;114434,0.13329,0.0205041,0.55643,0.280731,0.00621068,0.00261119,0.00267294,0.00106663,0.000360497,0.000223634,1.81906e-06
30;168493,0.105121,0.11939,0.432094,0.219749,0.0617837,0.0579706,0.0126257,0.0085041,0.00491138,0.00389214,0.000261866
5;592163,0.0957851,0.151176,0.391007,0.199878,0.0799548,0.0770593,0.0156983,0.0111511,0.00636525,0.0051403,0.000415185
7;1.60595e+06,0.080029,0.153609,0.32443,0.165368,0.1104,0.156339,0.0134262,0.0133788,0.00986161,0.00982546,0.00197945
19;169884,0.107241,0.111827,0.441446,0.224297,0.0575862,0.0539787,0.0118909,0.00791106,0.00459545,0.00362471,0.0002498
2;139757,0.0956711,0.157727,0.390162,0.199737,0.0800437,0.0717981,0.0167059,0.011231,0.00619057,0.00486107,0.000288817
1;1.2258e+06,0.0750468,0.153617,0.303296,0.154973,0.118919,0.182733,0.01385,0.0143788,0.0109302,0.0114142,0.00264382
18;147977,0.0887576,0.159871,0.36099,0.183906,0.0969439,0.102793,0.0135786,0.0125297,0.00815788,0.00673908,0.000549653
33;83441,0.132034,0.0265776,0.550767,0.278069,0.00830261,0.0039258,0.00360294,0.00128005,0.00050051,0.000323392,3.25233e-06
16;212719,0.10586,0.111579,0.435584,0.221429,0.059007,0.062434,0.0119696,0.00795512,0.00469618,0.00410749,0.000498015
32;712402,0.0803337,0.15432,0.325716,0.165947,0.110836,0.153206,0.0133282,0.0135421,0.00977707,0.00964115,0.0018195
8;130964,0.10635,0.114322,0.437451,0.222521,0.0581585,0.0573738,0.0125389,0.00798101,0.00461207,0.00382315,0.000398487
12;199023,0.128039,0.0427674,0.532868,0.269358,0.0161946,0.0100264,0.00526584,0.00254249,0.00105056,0.000747069,1.76694e-05
23;173170,0.0923584,0.144865,0.376697,0.192803,0.0792052,0.107242,0.0144197,0.0100783,0.00712467,0.0068293,0.00144076
11;507524,0.097275,0.158429,0.396855,0.203392,0.0755786,0.0640706,0.0177591,0.0108971,0.00583863,0.00440007,0.00023195
10;155203,0.105561,0.131059,0.433109,0.221068,0.0596219,0.0463233,0.0145259,0.00842955,0.00437675,0.00325799,0.000117695
14;472485,0.124139,0.0579689,0.515599,0.261012,0.0237687,0.0163241,0.00715065,0.00341998,0.00163177,0.00118805,3.55111e-05
27;108631,0.0992861,0.133401,0.406817,0.207423,0.0723683,0.0757322,0.0143498,0.00996276,0.00588226,0.00497296,0.000533605
140
4;211498,0.0947796,0.171811,0.38328,0.191981,0.0830861,0.0702402,0.018552,0.011969,0.00631207,0.00482175,0.000243212
3;584361,0.0927463,0.162641,0.374869,0.186752,0.0893113,0.0878352,0.0131446,0.0114852,0.00719531,0.00584513,0.000427748
26;32689,0.125587,0.0585541,0.518653,0.25598,0.0236783,0.0163579,0.00729531,0.00341768,0.00162103,0.00119049,3.76812e-05
28;3.12036e+06,0.0875783,0.135294,0.353843,0.175941,0.0935248,0.144749,0.0105397,0.0118931,0.00838012,0.00906969,0.00251475
20;208711,0.102083,0.114788,0.416954,0.206923,0.0652279,0.0883918,0.011668,0.00790118,0.00589606,0.00563135,0.00122843
15;106317,0.107322,0.105641,0.439347,0.217655,0.0584223,0.0672206,0.0114275,0.00778769,0.00476257,0.0043919,0.000797031
21;129752,0.110215,0.104195,0.451769,0.223611,0.0538469,0.0528483,0.0111878,0.00719312,0.00427995,0.00351463,0.000296899
29;619087,0.0855532,0.155485,0.345626,0.17161,0.103499,0.129947,0.0132139,0.0134188,0.00921463,0.00828003,0.00124263
17;424830,0.113602,0.0758175,0.466938,0.230607,0.0459677,0.0629923,0.00768451,0.00577212,0.00390109,0.00407625,0.00126384
31;599589,0.0829099,0.150927,0.334892,0.166199,0.107759,0.148007,0.0131729,0.0132162,0.00949571,0.00930622,0.00168262
25;114081,0.115063,0.102359,0.47174,0.233961,0.0434168,0.0312209,0.0113277,0.00627406,0.00314717,0.00223946,6.36644e-05
24;87675,0.138523,0.00178641,0.576459,0.282835,0.000323357,6.55069e-05,0.000311235,6.79437e-05,1.19101e-05,7.59397e-06,1.1347e-08
22;1.05466e+06,0.0916532,0.145741,0.371312,0.185435,0.080998,0.117461,0.0141691,0.0105221,0.00756057,0.00739915,0.00174826
13;188937,0.0753146,0.179291,0.302268,0.150498,0.125072,0.157547,0.0160178,0.0154014,0.0113424,0.0100105,0.00125184
9;311908,0.0789874,0.175577,0.317444,0.158071,0.117841,0.142931,0.0155252,0.0146429,0.0104829,0.0091491,0.00118516
6;149960,0.136969,0.0104204,0.569331,0.279668,0.00268847,0.000842399,0.00150313,0.000496505,0.000128452,8.0836e-05,3.08496e-07
34;114434,0.134535,0.0222641,0.558308,0.274637,0.00698473,0.00301629,0.00297181,0.00121174,0.000406718,0.000254608,2.13607e-06
30;168493,0.104647,0.123572,0.42741,0.212,0.0652033,0.0629667,0.0130885,0.0089063,0.00517907,0.00419985,0.000299531
5;592163,0.0947696,0.156774,0.384284,0.19166,0.083399,0.083575,0.0162265,0.0106299,0.00678761,0.00553855,0.000471925
7;1.60595e+06,0.0792394,0.153484,0.319292,0.158738,0.113423,0.165449,0.0135531,0.0136846,0.0101132,0.0103747,0.00218707
19;169884,0.10698,0.115306,0.43758,0.216786,0.0607351,0.0587011,0.0118084,0.00832968,0.00489406,0.00391153,0.000285288
2;139757,0.0952801,0.158294,0.38574,0.192292,0.084906,0.0782282,0.0124654,0.0118992,0.00663836,0.00525972,0.000331353
1;1.2258e+06,0.074175,0.152752,0.297913,0.148591,0.121629,0.192934,0.0139161,0.0147899,0.0114901,0.012006,0.00291967
18;147977,0.0879628,0.160599,0.355675,0.17657,0.100935,0.111037,0.0138174,0.0130905,0.00861719,0.00722177,0.000627594
33;83441,0.133132,0.0290774,0.552032,0.271769,0.00915084,0.00447453,0.00394103,0.0014412,0.000551566,0.00036479,3.81188e-06
16;212719,0.105502,0.115697,0.431356,0.213896,0.061994,0.0671539,0.0124074,0.00829042,0.00500982,0.0044013,0.00055929
32;712402,0.0795529,0.153982,0.320637,0.159303,0.113996,0.162336,0.0134415,0.0137851,0.0100749,0.0101927,0.0020157
8;130964,0.105928,0.118829,0.432886,0.214799,0.0614733,0.0619712,0.0129481,0.00844265,0.00483832,0.0041128,0.000449217
12;199023,0.128845,0.0456896,0.532998,0.26272,0.0177621,0.0111571,0.00571502,0.00279282,0.00114457,0.000827784,2.04622e-05
23;173170,0.0915888,0.14894,0.371003,0.185314,0.0819027,0.114028,0.0146431,0.0105724,0.0074815,0.0072235,0.00158593
11;507524,0.0960791,0.164611,0.389154,0.194639,0.0806591,0.0700814,0.0178175,0.0116362,0.00617929,0.00477655,0.000265588
10;155203,0.104813,0.137411,0.42712,0.212695,0.0634207,0.0509852,0.0152025,0.00885083,0.00475504,0.00355503,0.000136201
14;472485,0.124643,0.0619955,0.514505,0.254015,0.0254555,0.0180802,0.00761561,0.00358903,0.00178382,0.00130652,4.11236e-05
27;108631,0.0985149,0.138981,0.401014,0.199505,0.075022,0.0816295,0.0148135,0.00923512,0.00622123,0.00533337,0.000601479
141
4;211498,0.0940969,0.172519,0.378203,0.184522,0.0886297,0.0767938,0.0134002,0.012693,0.00673559,0.00523561,0.000278557
3;584361,0.0919014,0.164029,0.369746,0.179515,0.0933943,0.0951246,0.0134972,0.0121112,0.0075836,0.00628989,0.000487065
26;32689,0.12587,0.0626698,0.517424,0.249166,0.0254529,0.0181095,0.00778952,0.00367382,0.00178117,0.0013085,4.34427e-05
28;3.12036e+06,0.0871242,0.133761,0.350609,0.170024,0.0967402,0.152206,0.0107145,0.0122524,0.00857334,0.00953499,0.00275164
20;208711,0.101766,0.117414,0.413625,0.200266,0.0670761,0.0938968,0.0108861,0.00826267,0.00609038,0.00595596,0.00135197
15;106317,0.106915,0.109037,0.435603,0.210601,0.0612643,0.0718967,0.0116115,0.00821732,0.00508465,0.00468286,0.000884314
21;129752,0.109815,0.10823,0.44802,0.216363,0.056601,0.0571881,0.011592,0.0075577,0.00453547,0.00378282,0.000336075
29;619087,0.0846444,0.15556,0.340514,0.164888,0.106709,0.138889,0.0134179,0.0133457,0.00962132,0.00879517,0.00138385
17;424830,0.113778,0.0777434,0.465617,0.22435,0.0476141,0.0665928,0.00792024,0.0059959,0.00412096,0.00430511,0.00137422
31;599589,0.082005,0.150771,0.329854,0.159715,0.110898,0.156915,0.0133009,0.0134621,0.00978801,0.00984242,0.00186283
25;114081,0.114784,0.106714,0.468309,0.226559,0.0466267,0.0345516,0.0111642,0.00680956,0.00338337,0.0024558,7.37562e-05
24;87675,0.139951,0.00207928,0.579986,0.277513,0.000381922,7.99644e-05,0.000367516,7.46511e-05,1.4471e-05,9.20879e-06,1.34746e-08
22;1.05466e+06,0.0915481,0.144362,0.368721,0.179397,0.0837184,0.124451,0.00956354,0.0109456,0.0078231,0.00780222,0.00192148
13;188937,0.0739233,0.179511,0.295311,0.14349,0.128807,0.168326,0.0160914,0.0158768,0.0115206,0.0106329,0.0014036
9;311908,0.0776907,0.17633,0.310807,0.150994,0.121317,0.153127,0.0156885,0.0149404,0.0108794,0.00973563,0.00132626
6;149960,0.138201,0.0115921,0.572012,0.274052,0.00305741,0.000990672,0.00170261,0.000530944,0.000148592,9.42495e-05,3.6665e-07
34;114434,0.135523,0.02439,0.559966,0.268685,0.00767472,0.00347202,0.00330834,0.0011825,0.000457677,0.000289438,2.50414e-06
30;168493,0.103915,0.12766,0.422388,0.204439,0.0688252,0.0682484,0.0135241,0.00943767,0.00549117,0.00452457,0.000341427
5;592163,0.0942209,0.157934,0.379926,0.184611,0.0869349,0.0904199,0.0122631,0.0111041,0.00715309,0.00595389,0.000534773
7;1.60595e+06,0.0782773,0.153111,0.314032,0.152396,0.116356,0.174889,0.0136594,0.0140392,0.0105436,0.010939,0.00241232
19;169884,0.106457,0.118919,0.43339,0.209459,0.0639253,0.0636359,0.0122354,0.008623,0.00513037,0.00421401,0.000324582
2;139757,0.0945793,0.160076,0.380981,0.185044,0.0885808,0.0850567,0.0129452,0.0111644,0.00706678,0.00568266,0.000378663
1;1.2258e+06,0.0731288,0.151517,0.292469,0.142521,0.124244,0.20351,0.0139544,0.0151995,0.0119817,0.0126112,0.00321079
18;147977,0.0869645,0.160953,0.350146,0.169481,0.105098,0.119633,0.0140362,0.0136847,0.00901894,0.00772428,0.000713755
33;83441,0.13397,0.0317893,0.553044,0.265603,0.0100975,0.00508649,0.00431949,0.00160766,0.000615381,0.00041041,4.46008e-06
16;212719,0.104983,0.119192,0.427157,0.206675,0.065103,0.0721785,0.0122641,0.0087701,0.00535248,0.00471005,0.000626637
32;712402,0.0785994,0.153409,0.315446,0.152954,0.117014,0.171817,0.0135276,0.0141068,0.0105231,0.0107598,0.00222845
8;130964,0.105361,0.122558,0.428453,0.20743,0.0649452,0.0668346,0.0126401,0.0089122,0.00513437,0.00441894,0.000504955
12;199023,0.129375,0.0489284,0.532799,0.256207,0.0193705,0.0124041,0.0061991,0.00296034,0.00126344,0.000916302,2.36379e-05
23;173170,0.0914253,0.147789,0.368184,0.179161,0.0846956,0.121114,0.0098992,0.0110539,0.00785426,0.00763111,0.00174459
11;507524,0.0954911,0.165196,0.384463,0.187307,0.0858965,0.0764678,0.0128044,0.01222,0.00658105,0.0051783,0.000303633
10;155203,0.103996,0.142326,0.42154,0.204786,0.0674734,0.0560071,0.0144149,0.00950025,0.00513157,0.00387102,0.000157272
14;472485,0.124967,0.0656218,0.513438,0.24728,0.0272642,0.019995,0.00750927,0.00388301,0.0019474,0.00143337,4.75084e-05
27;108631,0.0975736,0.144007,0.395161,0.19189,0.0778842,0.0877771,0.0147737,0.00974985,0.00651433,0.00570694,0.000676241
142
4;211498,0.0930483,0.17466,0.372651,0.177351,0.0928245,0.083788,0.0139807,0.0118407,0.00720461,0.00567703,0.000318083
3;584361,0.0907682,0.165075,0.36428,0.172627,0.0977312,0.102764,0.0138221,0.0127766,0.00797499,0.00675492,0.00055232
26;32689,0.125832,0.0669933,0.515736,0.242629,0.0273533,0.0200206,0.00829654,0.00397309,0.00194582,0.00143535,4.99629e-05
28;3.12036e+06,0.086474,0.132552,0.347179,0.164437,0.0994776,0.159865,0.0108833,0.0120978,0.00888109,0.0100163,0.00300242
20;208711,0.101207,0.119849,0.41007,0.193965,0.0690721,0.0995471,0.0110539,0.00862223,0.00629298,0.00628972,0.0014836
15;106317,0.106214,0.112463,0.431459,0.203865,0.0641407,0.07687,0.0120248,0.00860015,0.00541903,0.00498794,0.00097784
21;129752,0.109127,0.112254,0.443874,0.209426,0.0595425,0.0617118,0.0119937,0.00797038,0.00474711,0.00406469,0.000379395
29;619087,0.0835299,0.155644,0.335182,0.158526,0.10973,0.148063,0.0135577,0.013478,0.00992656,0.00932628,0.00153478
17;424830,0.113703,0.0796866,0.464032,0.218429,0.0492451,0.0703622,0.00814745,0.00620597,0.00433831,0.00454214,0.00149211
31;599589,0.0809136,0.150941,0.32463,0.153601,0.113369,0.166151,0.0134037,0.0132389,0.0102175,0.0103942,0.00205697
25;114081,0.114168,0.111222,0.464347,0.219416,0.0500589,0.0380993,0.0117828,0.00727466,0.00361009,0.0026881,8.52875e-05
24;87675,0.141118,0.00242127,0.58336,0.272545,0.000447496,9.75104e-05,0.000427031,8.50443e-05,1.75637e-05,1.11158e-05,1.70205e-08
22;1.05466e+06,0.0911685,0.142792,0.365931,0.173709,0.0866328,0.131548,0.00975612,0.01133,0.00800023,0.00821879,0.00210722
13;188937,0.0723428,0.179279,0.288174,0.136868,0.132636,0.179427,0.0161549,0.016393,0.0119233,0.0112738,0.00156625
9;311908,0.076196,0.176779,0.303961,0.144293,0.125029,0.163402,0.0157914,0.0153469,0.0110318,0.0103394,0.001477
6;149960,0.139172,0.012789,0.574526,0.268791,0.00344947,0.00116293,0.00177695,0.000579964,0.000172646,0.000109506,4.3615e-07
34;114434,0.136225,0.0266613,0.561344,0.263054,0.0084129,0.0039753,0.00355337,0.00128208,0.000505622,0.000327713,2.93178e-06
30;168493,0.102884,0.131685,0.416943,0.19719,0.0725613,0.0738696,0.0139636,0.00993948,0.00586075,0.00486728,0.000387783
5;592163,0.09337,0.158864,0.37526,0.177906,0.0906456,0.0975681,0.0125717,0.0116425,0.00749919,0.00638677,0.0006037
7;1.60595e+06,0.077139,0.152715,0.308612,0.146427,0.118906,0.184682,0.0137272,0.0141304,0.0110028,0.0115181,0.00265466
19;169884,0.105646,0.122438,0.428809,0.202448,0.0673193,0.0688059,0.0126231,0.00910471,0.00539253,0.00453233,0.00036776
2;139757,0.0935749,0.161538,0.37587,0.178136,0.0925401,0.0922174,0.0132949,0.0118339,0.00743367,0.00612384,0.000430995
1;1.2258e+06,0.0719512,0.153469,0.286921,0.136819,0.12329,0.21432,0.0139632,0.0120218,0.0123593,0.0132294,0.00352048
18;147977,0.0857376,0.161428,0.34434,0.162738,0.108819,0.128689,0.0142528,0.0137796,0.00953589,0.00824747,0.000808046
33;83441,0.13461,0.0340772,0.55411,0.259876,0.0110929,0.00577322,0.00402447,0.00173657,0.000690838,0.000460759,5.21111e-06
16;212719,0.104172,0.122594,0.422573,0.19978,0.0683364,0.0775109,0.0126595,0.00925973,0.00570239,0.00503426,0.000700533
32;712402,0.0774721,0.153219,0.310098,0.14698,0.119233,0.181655,0.0135871,0.0137843,0.0109842,0.0113423,0.00245765
8;130964,0.104485,0.126484,0.423562,0.200357,0.0683445,0.0720255,0.0131428,0.00921784,0.00549535,0.00474233,0.00056589
12;199023,0.129587,0.0526313,0.532159,0.249969,0.0208682,0.0137724,0.00668452,0.00298168,0.00138743,0.00101287,2.72448e-05
23;173170,0.0909856,0.146421,0.365156,0.173362,0.0876298,0.128393,0.0101115,0.0114822,0.0081276,0.00805259,0.00191579
11;507524,0.0945433,0.16723,0.379313,0.180265,0.0897774,0.0832658,0.0133632,0.0113307,0.00702213,0.00560609,0.00034605
10;155203,0.102841,0.147335,0.41543,0.197157,0.0716319,0.061397,0.0150227,0.0100136,0.00551909,0.00420715,0.000181209
14;472485,0.124975,0.0693629,0.511958,0.240837,0.0292165,0.0220803,0.00795284,0.0042118,0.00212369,0.00156923,5.47712e-05
27;108631,0.0963765,0.148791,0.388981,0.184619,0.0809449,0.0941922,0.0150605,0.0102779,0.00682974,0.0060947,0.000758256
143
4;211498,0.0916771,0.17639,0.366662,0.170594,0.0973685,0.0911689,0.0143582,0.0126294,0.00762319,0.00613943,0.0003622
3;584361,0.08938,0.165776,0.358411,0.166136,0.102208,0.110847,0.0141291,0.0134302,0.00846664,0.00724154,0.000624228
26;32689,0.125455,0.0714945,0.513489,0.236477,0.0293982,0.0221145,0.00881685,0.00431569,0.00213449,0.00157166,5.73434e-05
28;3.12036e+06,0.0856444,0.13156,0.343548,0.159291,0.10172,0.167726,0.0109392,0.0119376,0.00920198,0.0105114,0.00327003
20;208711,0.100395,0.122099,0.406211,0.188107,0.071226,0.105328,0.0112308,0.00898338,0.00648651,0.00663343,0.00162426
15;106317,0.105231,0.117096,0.426853,0.197527,0.0658747,0.0821107,0.012405,0.00777469,0.00572165,0.00530731,0.00107734
21;129752,0.108253,0.115563,0.439675,0.203033,0.0626292,0.0664866,0.0117205,0.00841245,0.00502942,0.00436119,0.000427378
29;619087,0.0822124,0.155563,0.329595,0.152598,0.112852,0.157308,0.0136592,0.0137455,0.0100786,0.00987234,0.00169676
17;424830,0.113366,0.0816922,0.462104,0.212943,0.050808,0.0742995,0.00836272,0.00635902,0.00455147,0.00478727,0.00161859
31;599589,0.0796508,0.15075,0.319244,0.147953,0.115731,0.175713,0.0133823,0.0135795,0.010654,0.0109585,0.00226748
25;114081,0.113205,0.116004,0.459765,0.21264,0.0535488,0.0419004,0.0123954,0.0076142,0.00387492,0.00293751,9.84664e-05
24;87675,0.141999,0.00281454,0.586468,0.268063,0.000522994,0.000118784,0.000492299,9.90273e-05,2.12948e-05,1.33497e-05,2.05664e-08
22;1.05466e+06,0.0905067,0.141058,0.362856,0.168448,0.0899509,0.13853,0.00995585,0.0116926,0.00794491,0.00864984,0.00230434
13;188937,0.0705855,0.178518,0.280853,0.130697,0.136373,0.19104,0.0161557,0.0169231,0.0125279,0.0119337,0.00174055
9;311908,0.0745052,0.176845,0.296873,0.138028,0.128813,0.173974,0.0158771,0.0158168,0.0114114,0.0109616,0.00163812
6;149960,0.139836,0.0141234,0.576682,0.263986,0.00388101,0.00136422,0.00198486,0.000650516,0.000201767,0.000126717,5.17706e-07
34;114434,0.136608,0.0290889,0.562294,0.257856,0.00925053,0.00453203,0.0038668,0.00143914,0.00055956,0.000369663,3.42963e-06
30;168493,0.101617,0.136389,0.411211,0.190409,0.0753193,0.0798264,0.0140534,0.00935024,0.006231,0.00522865,0.00043909
5;592163,0.0922236,0.159545,0.370215,0.171625,0.0945236,0.10503,0.0128702,0.0121913,0.00786232,0.00683806,0.000679515
7;1.60595e+06,0.075833,0.151908,0.303027,0.140905,0.121311,0.194906,0.0137115,0.0145266,0.0115322,0.0121099,0.00291385
19;169884,0.104531,0.12583,0.42376,0.195849,0.0708899,0.0742726,0.0130173,0.00962628,0.00572056,0.00486751,0.000415235
2;139757,0.092272,0.162626,0.370353,0.171656,0.0967593,0.099749,0.0136118,0.0125248,0.00784496,0.00658466,0.000488935
1;1.2258e+06,0.0706863,0.154874,0.281384,0.131611,0.122472,0.225129,0.0136969,0.0123036,0.0125111,0.0138426,0.00385229
18;147977,0.0842899,0.161792,0.338233,0.156426,0.112277,0.138193,0.0144096,0.0140487,0.0100499,0.0087891,0.000911263
33;83441,0.134921,0.0365406,0.554726,0.254574,0.0121735,0.00654896,0.00438006,0.00191661,0.000780669,0.00051607,6.08341e-06
16;212719,0.103147,0.126612,0.417791,0.193376,0.070575,0.0831247,0.0126246,0.00860769,0.00602908,0.00537453,0.000781584
32;712402,0.0761904,0.152584,0.304628,0.141467,0.121308,0.191886,0.0135008,0.0141431,0.0114763,0.0119356,0.00270349
8;130964,0.103301,0.130513,0.418179,0.19369,0.0717034,0.0775303,0.0135733,0.00954542,0.00584627,0.00508273,0.000632371
12;199023,0.129466,0.0565369,0.530997,0.244133,0.0224754,0.015275,0.00714208,0.00323642,0.00152519,0.0011169,3.13425e-05
